user,item,rating
4822,1000,4.0
4822,1116,5.0
4822,1117,4.0
4822,1154,1.0
4822,1165,4.0
4823,2,5.0
4823,35,4.0
4823,59,5.0
4823,77,4.0
4823,101,3.0
4823,126,5.0
4823,155,5.0
4824,1042,2.0
4824,1043,1.0
4824,1116,5.0
4824,1117,5.0
4824,1165,5.0
4825,672,5.0
4825,738,5.0
4825,926,5.0
4825,958,4.0
4825,972,5.0
4825,1080,5.0
4826,18,5.0
4826,339,4.0
4826,440,4.0
4826,472,4.0
4826,482,2.0
4826,501,3.0
4826,522,4.0
4826,541,3.0
4826,589,4.0
4826,594,4.0
4826,631,3.0
4826,681,3.0
4826,690,3.0
4826,711,3.0
4826,745,4.0
4826,775,3.0
4826,784,3.0
4826,873,3.0
4826,907,4.0
4826,925,3.0
4826,938,4.0
4826,941,3.0
4826,946,3.0
4826,1058,3.0
4827,239,4.0
4827,424,2.0
4827,541,2.0
4827,555,4.0
4827,572,3.0
4827,665,3.0
4828,545,4.0
4828,891,5.0
4828,1075,3.0
4828,1167,4.0
4828,1169,3.0
4829,361,2.0
4829,503,1.0
4829,555,1.0
4829,557,1.0
4829,566,1.0
4829,631,5.0
4829,880,1.0
4830,187,5.0
4830,245,4.0
4830,264,5.0
4830,335,5.0
4830,359,4.0
4830,446,5.0
4831,347,5.0
4831,657,5.0
4831,876,5.0
4831,971,4.0
4831,1083,5.0
4831,1170,4.0
4832,380,3.0
4832,430,4.0
4832,739,4.0
4832,835,5.0
4832,866,5.0
4833,272,1.0
4833,285,5.0
4833,391,2.0
4833,395,5.0
4833,593,5.0
4833,648,3.0
4833,698,5.0
4834,228,5.0
4834,261,4.0
4834,366,5.0
4834,450,2.0
4834,626,4.0
4834,874,5.0
4834,942,3.0
4834,948,3.0
4835,626,1.0
4835,646,1.0
4835,651,1.0
4835,705,1.0
4835,777,5.0
4835,864,1.0
4835,874,1.0
4835,904,1.0
4835,906,5.0
4835,942,1.0
4835,958,5.0
4835,974,1.0
4835,1039,1.0
4835,1048,1.0
4835,1073,1.0
4836,92,5.0
4836,226,5.0
4836,256,5.0
4836,319,5.0
4836,554,5.0
4837,307,1.0
4837,312,5.0
4837,316,5.0
4837,319,5.0
4837,374,5.0
4837,640,3.0
4837,656,5.0
4837,920,5.0
4837,987,5.0
4837,1051,1.0
4837,1116,5.0
4837,1117,5.0
4837,1119,5.0
4837,1122,3.0
4837,1125,5.0
4837,1144,2.0
4837,1163,2.0
4837,1165,5.0
4837,1167,5.0
4837,1193,5.0
4838,169,4.0
4838,390,3.0
4838,640,4.0
4838,656,5.0
4838,684,5.0
4838,691,3.0
4838,864,4.0
4838,977,5.0
4838,1020,4.0
4838,1037,3.0
4838,1039,4.0
4838,1106,4.0
4839,21,5.0
4839,86,5.0
4839,169,4.0
4839,332,3.0
4839,503,3.0
4839,720,5.0
4839,732,4.0
4839,1003,4.0
4840,813,4.0
4840,819,4.0
4840,858,4.0
4840,954,3.0
4840,1042,5.0
4841,377,5.0
4841,559,5.0
4841,571,5.0
4841,595,5.0
4841,622,5.0
4841,727,5.0
4841,810,5.0
4842,358,1.0
4842,520,1.0
4842,524,1.0
4842,596,1.0
4842,702,2.0
4842,1126,4.0
4842,1152,2.0
4842,1155,1.0
4842,1163,3.0
4843,632,5.0
4843,638,5.0
4843,721,4.0
4843,898,4.0
4843,984,2.0
4843,1074,4.0
4844,92,5.0
4844,95,3.0
4844,151,5.0
4844,153,5.0
4844,156,3.0
4844,172,5.0
4845,264,5.0
4845,283,4.0
4845,284,5.0
4845,322,5.0
4845,395,3.0
4845,419,5.0
4845,446,5.0
4845,521,5.0
4845,554,5.0
4845,591,4.0
4845,693,5.0
4846,258,5.0
4846,272,2.0
4846,282,5.0
4846,283,5.0
4846,291,3.0
4846,299,5.0
4846,303,5.0
4846,304,1.0
4846,319,3.0
4846,322,5.0
4846,328,3.0
4846,329,3.0
4846,360,5.0
4846,370,5.0
4846,391,5.0
4846,407,5.0
4846,431,4.0
4846,439,5.0
4846,450,5.0
4846,457,5.0
4846,509,5.0
4846,521,3.0
4846,565,5.0
4846,574,5.0
4846,595,5.0
4846,612,1.0
4846,702,3.0
4846,777,1.0
4847,17,5.0
4847,20,3.0
4847,35,5.0
4847,56,5.0
4847,174,3.0
4848,285,5.0
4848,378,4.0
4848,492,4.0
4848,521,4.0
4848,547,4.0
4848,591,3.0
4848,601,5.0
4848,649,5.0
4848,666,4.0
4848,835,3.0
4848,836,5.0
4848,901,4.0
4848,961,5.0
4848,1057,4.0
4849,30,5.0
4849,92,2.0
4849,135,5.0
4849,150,5.0
4849,202,4.0
4850,0,5.0
4850,3,5.0
4850,85,5.0
4850,86,5.0
4850,89,3.0
4850,94,5.0
4850,104,5.0
4850,105,5.0
4850,119,4.0
4850,120,5.0
4850,121,5.0
4850,126,4.0
4850,131,4.0
4850,138,5.0
4850,139,4.0
4850,141,5.0
4850,145,5.0
4850,149,3.0
4850,151,5.0
4850,159,4.0
4850,161,3.0
4850,162,5.0
4850,167,5.0
4850,168,4.0
4850,169,4.0
4850,176,4.0
4850,196,4.0
4850,199,5.0
4850,202,5.0
4850,218,5.0
4850,228,5.0
4850,235,3.0
4850,439,4.0
4851,650,4.0
4851,912,5.0
4851,1044,5.0
4851,1062,4.0
4851,1191,5.0
4852,848,5.0
4852,870,5.0
4852,936,5.0
4852,938,5.0
4852,1077,5.0
4852,1115,4.0
4853,459,5.0
4853,727,5.0
4853,743,4.0
4853,776,5.0
4853,829,5.0
4854,311,4.0
4854,382,4.0
4854,417,5.0
4854,602,5.0
4854,713,2.0
4855,350,5.0
4855,490,5.0
4855,520,5.0
4855,776,5.0
4855,1016,5.0
4856,282,5.0
4856,319,4.0
4856,328,5.0
4856,868,5.0
4856,869,5.0
4856,957,5.0
4856,961,3.0
4857,78,5.0
4857,1117,4.0
4857,1125,3.0
4857,1174,4.0
4857,1195,4.0
4858,1116,1.0
4858,1121,1.0
4858,1143,5.0
4858,1144,5.0
4858,1170,1.0
4859,16,5.0
4859,143,5.0
4859,150,5.0
4859,152,5.0
4859,185,5.0
4859,195,4.0
4859,235,5.0
4860,649,5.0
4860,755,5.0
4860,953,5.0
4860,988,4.0
4860,998,2.0
4860,1005,5.0
4860,1021,5.0
4860,1116,5.0
4860,1119,5.0
4860,1126,5.0
4860,1137,3.0
4860,1145,5.0
4860,1178,3.0
4860,1194,1.0
4861,82,5.0
4861,113,5.0
4861,263,4.0
4861,342,5.0
4861,350,4.0
4861,373,4.0
4861,382,4.0
4861,440,5.0
4861,472,5.0
4861,482,4.0
4861,616,5.0
4861,809,4.0
4862,125,5.0
4862,135,5.0
4862,181,3.0
4862,199,5.0
4862,202,5.0
4862,209,4.0
4863,253,3.0
4863,311,3.0
4863,341,5.0
4863,415,4.0
4863,496,4.0
4863,509,4.0
4863,604,3.0
4863,650,3.0
4863,684,3.0
4863,915,3.0
4863,1037,4.0
4864,361,4.0
4864,610,4.0
4864,831,4.0
4864,890,5.0
4864,892,5.0
4864,907,4.0
4864,1011,5.0
4864,1032,5.0
4864,1117,5.0
4864,1157,4.0
4865,559,5.0
4865,688,3.0
4865,711,5.0
4865,864,5.0
4865,1039,5.0
4866,98,5.0
4866,154,4.0
4866,626,5.0
4866,975,5.0
4866,976,5.0
4866,1191,5.0
4867,625,4.0
4867,648,5.0
4867,792,5.0
4867,976,5.0
4867,994,5.0
4868,2,5.0
4868,113,5.0
4868,148,5.0
4868,174,5.0
4868,178,5.0
4868,182,5.0
4868,200,4.0
4868,221,5.0
4869,424,4.0
4869,602,5.0
4869,859,5.0
4869,888,4.0
4869,1069,5.0
4869,1116,5.0
4869,1119,5.0
4869,1144,2.0
4869,1151,3.0
4869,1163,1.0
4869,1170,5.0
4869,1188,1.0
4870,396,5.0
4870,422,4.0
4870,480,4.0
4870,487,4.0
4870,508,3.0
4870,514,4.0
4870,532,5.0
4870,541,5.0
4870,557,4.0
4870,558,3.0
4870,586,3.0
4870,593,3.0
4870,609,4.0
4870,746,2.0
4870,856,3.0
4870,1138,3.0
4871,284,5.0
4871,299,5.0
4871,385,5.0
4871,487,4.0
4871,583,3.0
4871,605,5.0
4871,760,5.0
4871,903,1.0
4871,933,4.0
4871,996,4.0
4872,556,5.0
4872,805,2.0
4872,854,2.0
4872,872,5.0
4872,888,4.0
4872,1042,5.0
4873,295,5.0
4873,486,3.0
4873,514,2.0
4873,629,3.0
4873,852,1.0
4873,855,3.0
4874,57,5.0
4874,256,2.0
4874,308,5.0
4874,314,3.0
4874,414,4.0
4874,475,5.0
4875,690,2.0
4875,711,3.0
4875,784,5.0
4875,928,4.0
4875,992,4.0
4876,261,5.0
4876,282,5.0
4876,284,5.0
4876,313,5.0
4876,356,5.0
4876,649,3.0
4876,777,5.0
4877,84,5.0
4877,503,5.0
4877,601,5.0
4877,670,5.0
4877,819,4.0
4877,893,5.0
4877,958,5.0
4877,959,5.0
4877,1057,2.0
4878,649,2.0
4878,1045,5.0
4878,1143,4.0
4878,1145,3.0
4878,1161,3.0
4878,1186,5.0
4879,487,5.0
4879,830,5.0
4879,864,5.0
4879,895,4.0
4879,941,5.0
4879,1059,4.0
4880,589,4.0
4880,691,4.0
4880,756,5.0
4880,782,5.0
4880,784,1.0
4881,33,5.0
4881,57,4.0
4881,81,4.0
4881,88,4.0
4881,91,5.0
4881,113,4.0
4882,791,5.0
4882,942,2.0
4882,1017,1.0
4882,1173,2.0
4882,1195,5.0
4883,618,3.0
4883,690,5.0
4883,831,5.0
4883,1116,2.0
4883,1173,1.0
4884,918,5.0
4884,936,5.0
4884,995,5.0
4884,1020,5.0
4884,1118,2.0
4884,1120,5.0
4884,1193,5.0
4885,487,5.0
4885,775,1.0
4885,788,5.0
4885,873,5.0
4885,1016,1.0
4885,1117,2.0
4886,706,3.0
4886,975,5.0
4886,1084,5.0
4886,1092,5.0
4886,1109,5.0
4887,346,5.0
4887,724,5.0
4887,801,5.0
4887,850,5.0
4887,1066,5.0
4888,457,4.0
4888,503,1.0
4888,867,5.0
4888,975,5.0
4888,1006,4.0
4888,1047,5.0
4888,1126,5.0
4889,92,5.0
4889,151,5.0
4889,228,5.0
4889,234,5.0
4889,242,5.0
4890,619,5.0
4890,810,5.0
4890,816,1.0
4890,1041,1.0
4890,1116,5.0
4890,1118,4.0
4890,1119,5.0
4891,537,5.0
4891,589,5.0
4891,665,5.0
4891,761,5.0
4891,786,4.0
4891,873,5.0
4891,907,5.0
4891,971,4.0
4891,1036,5.0
4891,1059,4.0
4891,1063,5.0
4891,1104,5.0
4892,864,5.0
4892,1118,5.0
4892,1121,5.0
4892,1156,4.0
4892,1183,3.0
4893,92,5.0
4893,210,3.0
4893,217,5.0
4893,272,4.0
4893,319,5.0
4893,322,4.0
4893,332,4.0
4893,366,5.0
4893,374,5.0
4893,383,5.0
4893,392,5.0
4893,407,5.0
4893,431,5.0
4894,555,5.0
4894,624,4.0
4894,811,2.0
4894,849,5.0
4894,854,3.0
4894,969,5.0
4894,1030,4.0
4894,1093,4.0
4894,1116,5.0
4894,1117,2.0
4895,311,4.0
4895,469,3.0
4895,472,4.0
4895,572,4.0
4895,583,4.0
4895,618,2.0
4895,634,3.0
4895,658,4.0
4895,700,3.0
4895,768,3.0
4895,941,3.0
4895,942,4.0
4895,1039,4.0
4895,1090,5.0
4896,487,5.0
4896,557,5.0
4896,559,5.0
4896,933,4.0
4896,1027,4.0
4896,1116,4.0
4896,1124,2.0
4896,1175,4.0
4897,476,4.0
4897,736,5.0
4897,844,4.0
4897,935,5.0
4897,1006,5.0
4897,1107,5.0
4897,1148,5.0
4898,340,4.0
4898,366,5.0
4898,421,5.0
4898,494,5.0
4898,598,4.0
4898,1057,3.0
4899,268,5.0
4899,308,5.0
4899,318,5.0
4899,345,4.0
4899,346,3.0
4899,359,4.0
4900,22,5.0
4900,32,5.0
4900,42,5.0
4900,264,4.0
4900,583,5.0
4900,746,4.0
4900,991,5.0
4901,7,4.0
4901,8,4.0
4901,10,5.0
4901,17,5.0
4901,61,5.0
4901,73,5.0
4901,83,5.0
4901,88,5.0
4901,94,5.0
4901,117,5.0
4901,131,5.0
4901,138,5.0
4901,139,5.0
4901,158,5.0
4901,184,5.0
4901,217,5.0
4901,218,4.0
4901,238,5.0
4902,264,4.0
4902,298,5.0
4902,313,4.0
4902,316,5.0
4902,326,2.0
4902,333,4.0
4902,356,5.0
4902,380,4.0
4902,397,5.0
4902,418,5.0
4902,423,4.0
4902,434,3.0
4902,444,3.0
4902,450,5.0
4902,486,4.0
4902,541,4.0
4902,599,5.0
4903,487,5.0
4903,889,5.0
4903,1067,5.0
4903,1116,5.0
4903,1144,5.0
4903,1164,5.0
4904,243,4.0
4904,262,5.0
4904,268,5.0
4904,297,5.0
4904,298,5.0
4904,342,5.0
4904,389,5.0
4904,414,5.0
4904,624,4.0
4905,571,5.0
4905,583,5.0
4905,669,2.0
4905,695,5.0
4905,703,5.0
4905,743,4.0
4905,941,5.0
4905,952,5.0
4905,953,5.0
4905,957,5.0
4905,970,5.0
4905,1071,4.0
4905,1112,5.0
4905,1116,5.0
4905,1124,5.0
4905,1130,5.0
4905,1144,5.0
4905,1151,5.0
4905,1172,5.0
4905,1174,5.0
4906,870,4.0
4906,879,5.0
4906,892,5.0
4906,1023,4.0
4906,1183,5.0
4907,12,5.0
4907,13,5.0
4907,115,4.0
4907,157,5.0
4907,242,5.0
4908,138,5.0
4908,161,5.0
4908,196,5.0
4908,302,4.0
4908,318,3.0
4908,320,5.0
4908,328,5.0
4908,336,4.0
4908,338,3.0
4908,340,3.0
4908,348,4.0
4908,366,5.0
4908,368,4.0
4908,373,5.0
4908,381,5.0
4908,383,4.0
4908,401,3.0
4908,405,2.0
4908,407,4.0
4908,418,5.0
4908,421,5.0
4908,431,4.0
4908,463,4.0
4908,478,4.0
4908,487,5.0
4908,515,3.0
4908,573,5.0
4908,612,3.0
4908,614,5.0
4908,941,5.0
4909,285,2.0
4909,878,4.0
4909,993,3.0
4909,1057,3.0
4909,1142,2.0
4910,614,5.0
4910,623,5.0
4910,909,4.0
4910,910,4.0
4910,994,5.0
4911,210,4.0
4911,264,5.0
4911,333,5.0
4911,345,3.0
4911,810,5.0
4912,348,3.0
4912,353,4.0
4912,433,5.0
4912,516,3.0
4912,587,3.0
4912,652,5.0
4912,864,5.0
4912,938,3.0
4912,986,3.0
4912,1047,3.0
4912,1116,5.0
4912,1119,5.0
4913,603,5.0
4913,621,5.0
4913,656,5.0
4913,676,5.0
4913,694,5.0
4913,761,5.0
4913,796,4.0
4913,882,3.0
4913,918,5.0
4913,943,5.0
4913,1011,4.0
4913,1015,2.0
4913,1020,5.0
4914,21,4.0
4914,696,4.0
4914,805,4.0
4914,847,4.0
4914,854,3.0
4914,869,3.0
4914,1093,4.0
4914,1145,4.0
4915,590,5.0
4915,669,5.0
4915,957,5.0
4915,1045,5.0
4915,1173,5.0
4916,349,3.0
4916,457,3.0
4916,692,3.0
4916,711,5.0
4916,713,5.0
4917,181,4.0
4917,243,4.0
4917,272,1.0
4917,297,5.0
4917,324,5.0
4917,342,5.0
4917,356,4.0
4917,389,5.0
4917,410,5.0
4917,414,5.0
4917,429,5.0
4917,442,5.0
4917,486,5.0
4917,531,4.0
4917,562,5.0
4917,567,5.0
4917,614,5.0
4917,646,5.0
4917,655,4.0
4917,833,5.0
4917,975,5.0
4917,976,5.0
4917,1073,5.0
4918,563,5.0
4918,587,5.0
4918,628,5.0
4918,633,1.0
4918,775,4.0
4918,882,5.0
4918,1058,5.0
4919,922,4.0
4919,1011,3.0
4919,1014,4.0
4919,1120,4.0
4919,1121,5.0
4919,1125,4.0
4919,1131,3.0
4920,32,5.0
4920,48,5.0
4920,144,5.0
4920,370,5.0
4920,581,5.0
4921,15,5.0
4921,122,5.0
4921,181,5.0
4921,309,5.0
4921,339,5.0
4921,491,5.0
4921,594,5.0
4922,424,5.0
4922,541,5.0
4922,559,5.0
4922,570,5.0
4922,681,5.0
4923,40,5.0
4923,53,2.0
4923,240,4.0
4923,252,5.0
4923,253,5.0
4924,3,5.0
4924,48,5.0
4924,102,4.0
4924,108,5.0
4924,130,4.0
4924,204,5.0
4924,233,5.0
4925,621,5.0
4925,738,4.0
4925,1118,5.0
4925,1149,3.0
4925,1152,2.0
4926,380,1.0
4926,568,3.0
4926,868,5.0
4926,962,1.0
4926,1054,1.0
4926,1112,5.0
4926,1128,4.0
4927,181,4.0
4927,886,5.0
4927,966,5.0
4927,970,5.0
4927,987,4.0
4927,1056,5.0
4928,280,4.0
4928,559,5.0
4928,573,1.0
4928,1145,3.0
4928,1151,3.0
4928,1188,2.0
4929,57,5.0
4929,94,5.0
4929,136,5.0
4929,186,3.0
4929,240,5.0
4929,617,2.0
4930,689,5.0
4930,848,3.0
4930,907,5.0
4930,973,4.0
4930,1058,1.0
4930,1157,3.0
4931,622,5.0
4931,690,5.0
4931,756,3.0
4931,896,4.0
4931,907,2.0
4931,1195,5.0
4932,602,5.0
4932,610,3.0
4932,775,3.0
4932,821,3.0
4932,857,4.0
4933,220,4.0
4933,360,4.0
4933,384,4.0
4933,481,4.0
4933,582,1.0
4933,598,3.0
4933,805,4.0
4933,958,2.0
4933,1022,2.0
4933,1025,3.0
4934,61,5.0
4934,163,1.0
4934,757,5.0
4934,785,3.0
4934,910,4.0
4935,334,5.0
4935,373,3.0
4935,408,5.0
4935,424,5.0
4935,687,5.0
4935,904,4.0
4936,10,1.0
4936,32,5.0
4936,48,5.0
4936,63,5.0
4936,131,5.0
4936,135,5.0
4936,192,4.0
4937,404,5.0
4937,478,5.0
4937,505,5.0
4937,569,5.0
4937,621,5.0
4937,701,5.0
4937,903,5.0
4937,1185,5.0
4938,57,5.0
4938,58,5.0
4938,219,4.0
4938,264,3.0
4938,272,1.0
4938,282,5.0
4938,319,4.0
4938,320,3.0
4938,366,4.0
4938,383,4.0
4938,395,4.0
4938,407,4.0
4938,420,1.0
4938,438,5.0
4938,521,4.0
4938,562,3.0
4938,681,3.0
4938,1108,4.0
4939,478,5.0
4939,739,5.0
4939,808,4.0
4939,829,5.0
4939,867,5.0
4939,869,1.0
4939,942,5.0
4939,997,5.0
4940,561,5.0
4940,792,5.0
4940,975,4.0
4940,1046,5.0
4940,1127,5.0
4941,348,3.0
4941,349,2.0
4941,397,4.0
4941,417,5.0
4941,424,4.0
4941,501,5.0
4942,792,4.0
4942,914,5.0
4942,972,5.0
4942,1143,4.0
4942,1195,4.0
4943,233,4.0
4943,243,3.0
4943,264,5.0
4943,266,5.0
4943,291,4.0
4943,298,4.0
4943,308,5.0
4943,316,5.0
4943,332,4.0
4943,337,5.0
4943,345,5.0
4943,346,3.0
4943,357,4.0
4943,381,5.0
4943,383,3.0
4943,407,4.0
4944,322,5.0
4944,449,5.0
4944,466,5.0
4944,701,5.0
4944,702,5.0
4944,878,5.0
4945,264,4.0
4945,356,4.0
4945,442,5.0
4945,476,4.0
4945,740,4.0
4945,796,5.0
4946,141,4.0
4946,195,5.0
4946,220,4.0
4946,257,4.0
4946,264,5.0
4946,318,4.0
4946,365,5.0
4946,384,4.0
4946,432,4.0
4946,515,1.0
4946,668,3.0
4947,319,3.0
4947,366,4.0
4947,374,5.0
4947,407,5.0
4947,439,5.0
4947,521,4.0
4948,267,5.0
4948,275,1.0
4948,318,4.0
4948,332,5.0
4948,366,5.0
4948,499,3.0
4948,777,4.0
4948,804,2.0
4948,1186,5.0
4948,1190,4.0
4949,594,4.0
4949,681,5.0
4949,690,5.0
4949,742,3.0
4949,890,5.0
4949,1121,4.0
4949,1156,4.0
4949,1170,5.0
4950,541,5.0
4950,583,5.0
4950,726,1.0
4950,777,1.0
4950,1144,1.0
4951,649,4.0
4951,777,5.0
4951,800,5.0
4951,907,5.0
4951,1057,5.0
4952,92,4.0
4952,281,1.0
4952,341,5.0
4952,583,5.0
4952,595,3.0
4952,620,3.0
4952,699,5.0
4952,777,5.0
4952,793,2.0
4952,1057,2.0
4952,1163,3.0
4952,1169,5.0
4952,1173,5.0
4953,276,5.0
4953,620,4.0
4953,830,4.0
4953,905,4.0
4953,1058,5.0
4953,1066,4.0
4954,858,5.0
4954,904,5.0
4954,934,5.0
4954,996,5.0
4954,1029,5.0
4955,18,5.0
4955,253,1.0
4955,264,5.0
4955,318,5.0
4955,327,5.0
4955,339,3.0
4956,395,4.0
4956,409,1.0
4956,438,3.0
4956,447,3.0
4956,463,4.0
4956,485,4.0
4956,530,4.0
4956,554,2.0
4956,569,5.0
4956,583,5.0
4956,593,5.0
4956,595,5.0
4956,622,4.0
4956,804,5.0
4956,1133,5.0
4956,1173,1.0
4957,637,5.0
4957,738,2.0
4957,844,5.0
4957,889,5.0
4957,935,5.0
4958,781,5.0
4958,825,5.0
4958,1038,5.0
4958,1095,5.0
4958,1096,5.0
4959,457,4.0
4959,487,5.0
4959,682,5.0
4959,727,4.0
4959,798,3.0
4959,830,3.0
4959,843,2.0
4959,844,4.0
4959,931,5.0
4959,935,5.0
4959,944,3.0
4959,1029,4.0
4959,1059,5.0
4959,1061,5.0
4960,206,5.0
4960,247,5.0
4960,289,5.0
4960,391,4.0
4960,534,5.0
4960,544,4.0
4960,906,5.0
4961,264,1.0
4961,358,4.0
4961,489,5.0
4961,503,1.0
4961,536,2.0
4961,554,1.0
4961,559,5.0
4961,603,5.0
4962,141,4.0
4962,220,4.0
4962,480,1.0
4962,629,5.0
4962,872,4.0
4963,625,4.0
4963,652,5.0
4963,907,3.0
4963,1116,5.0
4963,1166,4.0
4963,1173,4.0
4963,1182,5.0
4964,264,5.0
4964,316,4.0
4964,356,3.0
4964,373,5.0
4964,698,5.0
4965,503,1.0
4965,686,3.0
4965,687,5.0
4965,710,4.0
4965,787,5.0
4965,938,2.0
4966,649,3.0
4966,957,5.0
4966,958,3.0
4966,1057,5.0
4966,1126,5.0
4967,1116,3.0
4967,1117,3.0
4967,1118,3.0
4967,1120,4.0
4967,1125,4.0
4968,92,5.0
4968,135,5.0
4968,150,5.0
4968,169,5.0
4968,195,5.0
4968,199,5.0
4968,209,4.0
4968,222,3.0
4968,239,5.0
4969,312,4.0
4969,345,1.0
4969,393,4.0
4969,429,4.0
4969,446,4.0
4969,707,5.0
4970,272,5.0
4970,285,5.0
4970,404,4.0
4970,583,5.0
4970,598,5.0
4970,601,5.0
4970,694,5.0
4970,696,5.0
4970,738,5.0
4970,744,5.0
4970,777,4.0
4970,793,5.0
4970,803,3.0
4970,804,5.0
4970,810,5.0
4970,820,4.0
4970,869,5.0
4970,906,3.0
4970,924,4.0
4970,926,5.0
4970,1068,5.0
4970,1149,2.0
4970,1152,5.0
4970,1155,5.0
4970,1176,5.0
4970,1197,5.0
4971,453,4.0
4971,484,5.0
4971,494,5.0
4971,571,5.0
4971,593,5.0
4971,861,4.0
4972,311,5.0
4972,434,5.0
4972,451,5.0
4972,455,5.0
4972,486,5.0
4972,489,5.0
4972,535,5.0
4972,606,5.0
4972,659,5.0
4972,678,5.0
4972,689,4.0
4972,704,5.0
4972,889,5.0
4972,891,5.0
4972,892,5.0
4972,918,4.0
4972,930,5.0
4972,936,5.0
4972,938,5.0
4972,1011,5.0
4972,1038,5.0
4972,1052,5.0
4972,1059,5.0
4972,1111,5.0
4972,1120,4.0
4972,1123,5.0
4973,507,1.0
4973,565,5.0
4973,612,4.0
4973,836,4.0
4973,868,5.0
4974,658,3.0
4974,796,5.0
4974,829,5.0
4974,890,5.0
4974,891,5.0
4974,971,5.0
4974,1007,5.0
4974,1020,5.0
4974,1041,3.0
4974,1069,5.0
4974,1084,5.0
4974,1088,5.0
4974,1116,5.0
4974,1117,4.0
4974,1195,5.0
4975,548,5.0
4975,550,4.0
4975,574,5.0
4975,624,5.0
4975,627,5.0
4975,642,5.0
4975,648,5.0
4975,716,5.0
4975,814,2.0
4975,976,5.0
4975,1099,4.0
4975,1123,5.0
4976,211,5.0
4976,255,5.0
4976,755,5.0
4976,825,4.0
4976,836,5.0
4976,1028,5.0
4976,1112,5.0
4977,218,5.0
4977,382,3.0
4977,457,4.0
4977,471,4.0
4977,727,5.0
4977,749,2.0
4978,789,3.0
4978,930,5.0
4978,981,3.0
4978,1030,5.0
4978,1117,2.0
4978,1182,5.0
4979,853,5.0
4979,854,4.0
4979,1142,5.0
4979,1144,5.0
4979,1150,3.0
4979,1151,5.0
4980,682,5.0
4980,713,5.0
4980,714,5.0
4980,842,3.0
4980,1001,4.0
4981,92,1.0
4981,170,5.0
4981,181,1.0
4981,186,5.0
4981,209,5.0
4982,263,2.0
4982,272,1.0
4982,349,3.0
4982,351,3.0
4982,375,4.0
4982,377,5.0
4982,784,3.0
4982,939,4.0
4982,1177,3.0
4982,1186,4.0
4983,278,5.0
4983,293,5.0
4983,347,1.0
4983,366,5.0
4983,450,4.0
4983,563,4.0
4983,599,4.0
4983,610,3.0
4983,741,4.0
4983,791,4.0
4983,843,4.0
4983,864,4.0
4983,873,5.0
4983,936,4.0
4983,946,5.0
4983,1003,5.0
4983,1039,4.0
4983,1089,2.0
4984,594,5.0
4984,732,5.0
4984,829,5.0
4984,921,5.0
4984,935,5.0
4985,10,5.0
4985,20,4.0
4985,33,5.0
4985,42,5.0
4985,43,5.0
4985,56,5.0
4985,58,5.0
4985,263,4.0
4985,303,4.0
4985,305,5.0
4985,310,5.0
4985,410,5.0
4985,472,4.0
4985,726,1.0
4985,760,5.0
4985,872,4.0
4985,1094,5.0
4986,285,5.0
4986,601,5.0
4986,730,5.0
4986,757,5.0
4986,765,5.0
4986,889,5.0
4986,922,5.0
4986,993,5.0
4986,1143,5.0
4986,1173,5.0
4986,1195,5.0
4987,40,4.0
4987,104,5.0
4987,107,5.0
4987,108,5.0
4987,200,4.0
4987,210,3.0
4987,246,2.0
4987,626,5.0
4988,432,1.0
4988,595,5.0
4988,950,5.0
4988,958,3.0
4988,959,5.0
4988,988,2.0
4988,1057,1.0
4989,357,1.0
4989,441,3.0
4989,442,5.0
4989,1011,5.0
4989,1030,3.0
4990,916,5.0
4990,1011,5.0
4990,1014,5.0
4990,1030,5.0
4990,1032,5.0
4990,1038,5.0
4991,315,5.0
4991,424,5.0
4991,440,5.0
4991,456,5.0
4991,472,4.0
4991,519,5.0
4991,559,5.0
4991,628,5.0
4991,727,5.0
4992,408,5.0
4992,690,1.0
4992,745,5.0
4992,907,5.0
4992,925,1.0
4992,1067,5.0
4993,494,3.0
4993,538,5.0
4993,540,4.0
4993,565,4.0
4993,573,5.0
4993,810,5.0
4993,836,5.0
4994,692,4.0
4994,711,4.0
4994,714,4.0
4994,863,4.0
4994,973,4.0
4995,503,4.0
4995,536,3.0
4995,873,4.0
4995,879,5.0
4995,1091,4.0
4996,282,5.0
4996,302,5.0
4996,450,3.0
4996,507,5.0
4996,1193,5.0
4997,6,5.0
4997,15,5.0
4997,25,5.0
4997,29,5.0
4997,30,5.0
4997,42,5.0
4997,51,5.0
4997,56,5.0
4997,94,5.0
4997,125,5.0
4997,166,5.0
4997,269,5.0
4997,450,5.0
4997,459,4.0
4997,487,5.0
4997,503,3.0
4997,523,5.0
4997,546,5.0
4997,719,4.0
4997,741,5.0
4997,942,5.0
4997,1133,5.0
4998,92,5.0
4998,459,5.0
4998,596,1.0
4998,804,5.0
4998,810,5.0
4999,181,5.0
4999,198,3.0
4999,385,1.0
4999,493,1.0
4999,617,4.0
4999,1062,5.0
5000,851,5.0
5000,1006,5.0
5000,1061,5.0
5000,1102,5.0
5000,1139,5.0
5001,310,5.0
5001,411,5.0
5001,752,5.0
5001,822,5.0
5001,864,5.0
5001,934,5.0
5001,949,5.0
5001,1070,5.0
5002,640,4.0
5002,705,5.0
5002,1075,4.0
5002,1168,4.0
5002,1189,5.0
5003,16,3.0
5003,49,4.0
5003,109,4.0
5003,124,3.0
